contrato,estatus,mes,modalidad,origen_de_recursos,tipo_infraestructura,descripcion_obra,ubicacion,zona,presupuesto,ejercido_url,contratista,contratista_rfc
DOP-REH-FED-HAB-CI-113-15,En proceso de Firmas,Diciembre,"CONCURSO INVITACION                    



Invitaciones",TRIPARTITA,Centros de Desarrollo Comunitario,"140392ME001 HABILITACION DEL CENTRO DE DESARROLLO COMUNITARIO BIENESTAR RIO VERDE(EDIFICIO PRINCIPAL), UBICADO EN HACIENDA DE TAHUEJO ENTRE JUAN PABLO II Y HACIENDA SANTA INES, EN LA UNIDAD HABITACIONAL RIO VERDE TETLAN DE LA ZONA 4 OBLATOS, MUNICIPIO DE",.,Zona 4: Oblatos,2866264.25,obraDetalle.php?id_obra=15REHZ04113,"Lacariere Edificaciones, S.A. de C.V.",LED091006JG1
DOP-REH-FED-HAB-CI-114-15,En proceso de Firmas,Diciembre,"CONCURSO INVITACION                    



Invitaciones",TRIPARTITA,Obras Varias Rehabilitación,"140392ME006 CALLE PEATONAL INTEGRAL HACIENDA DE TAHUEJO, UBICADO EN HACIENDA DE TAHUEJO ENTRE CALZ. JUAN PABLO II Y AV. HACIENDA LA CALERA, EN LA COL. RIO VERDE OBLATOS DE LA ZONA 4 OBLATOS, MUNICIPIO DE GUADALAJARA, JALISCO.",,Zona 4: Oblatos,2022545.31,obraDetalle.php?id_obra=15REHZ04114,"Servicios Constructivos e Ingenieria, S.A. de C.V.",SCI0003011Z5
DOP-REH-FED-HAB-CI-115-15,En proceso de Firmas,Diciembre,"CONCURSO INVITACION                    



Invitaciones",TRIPARTITA,Obras Varias Rehabilitación,"140392ME007 CALLE PEATONAL INTEGRAL BATALLA DE PETATLAN, UBICADO EN BATALLA DE PETATLAN ENTRE CALZ. JUAN PABLO II Y AV. HACIENDA LA CALERA, EN LA COL. RIO VERDE OBLATOS DE LA ZONA 4 OBLATOS, MUNICIPIO DE GUADALAJARA, JALISCO.",.,Zona 4: Oblatos,1753381.26,obraDetalle.php?id_obra=15REHZ04115,Arquitectura y Diseño en Armonia S.A. de C.V.,ADA040607DY7
DOP-REH-FED-HAB-CI-116-15,En proceso de Firmas,Diciembre,"CONCURSO INVITACION                    



Invitaciones",TRIPARTITA,Obras Varias Rehabilitación,"140392ME008 CALLE PEATONAL INTEGRAL BATALLA DE TECPAN, UBICADO EN BATALLA DE TECPAN ENTRE CALZ. JUAN PABLO II Y AV. HACIENDA LA CALERA, EN LA COL. RIO VERDE OBLATOS DE LA ZONA 4 OBLATOS, MUNICIPIO DE GUADALAJARA, JALISCO.",.,Zona 4: Oblatos,724420.68,obraDetalle.php?id_obra=15REHZ04116,Constructora Anguibara N.G. S.A. de C.V.,CAN071001BH1
DOP-REH-FED-HAB-CI-118-15,En proceso de Firmas,Diciembre,"CONCURSO INVITACION                    



Invitaciones",TRIPARTITA,Centros de Desarrollo Comunitario,"140392ME001 HABILITACION DEL CENTRO DE DESARROLLO COMUNITARIO BIENESTAR RIO VERDE (AULA DE USOS MULTIPLES, EXPLANADA Y TERRAZA), UBICADO EN HACIENDA DE TAHUEJO ENTRE JUAN PABLO II Y HACIENDA SANTA INES, EN LA UNIDAD HABITACIONAL RIO VERDE TETLAN DE LA ZON",.,Zona 4: Oblatos,2304782.94,obraDetalle.php?id_obra=15REHZ04118,Gama Constructores y Asociados S.A. de C.V.,GCA010529EU7
DOP-MANT-MUN-PRO-AD-091-15,En proceso de Firmas,Noviembre,ASIGNACION DIRECTA,MUNICIPAL,Bacheo y Pavimentos,"SUMINISTRO Y COLOCACIÓN DE BACHEO EN LA ZONA 1 (CENTRO), FRENTE 1 MUNICIPIO DE GUADALAJARA, JALISCO",.,Zona 1: Centro,3013282.75,obraDetalle.php?id_obra=15MANTZ01091,Mega Geotecnia S.A. de C.V.,MGE070227V61
DOP-MANT-MUN-PRO-AD-092-15,En proceso de Firmas,Noviembre,ASIGNACION DIRECTA,MUNICIPAL,Bacheo y Pavimentos,"SUMINISTRO Y COLOCACIÓN DE BACHEO EN LA ZONA 5 (OLIMPICA), FRENTE 1 MUNICIPIO DE GUADALAJARA, JALISCO",.,Zona 5: Olímpica,2551426.04,obraDetalle.php?id_obra=15MANTZ05092,Urbanizacion y Construccion Avanzada S.A. de C.V.,UCA0207107X6
DOP-MANT-MUN-PRO-AD-093-15,En proceso de Firmas,Noviembre,ASIGNACION DIRECTA,MUNICIPAL,Bacheo y Pavimentos,"SUMINISTRO Y COLOCACIÓN DE BACHEO EN LA ZONA 6 (TETLÁN), MUNICIPIO DE GUADALAJARA, JALISCO.",.,Zona 6: Tetlán,2844020.59,obraDetalle.php?id_obra=15MANTZ06093,"Proyección Integral Zure, S.A. de C.V.",PIZ070717DX6
DOP-MANT-MUN-PRO-AD-094-15,En proceso de Firmas,Noviembre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,"REHABILITACIÓN Y MANTENIMIENTO DE LAS FUENTES PLAZAS GUADALAJARA, QUETZALCOATL, LOS PATOS Y SAN JACINTO, MUNICIPIO DE GUADALAJARA, JALISCO.",.,Zona 1: Centro,1650061.36,obraDetalle.php?id_obra=15MANTVA094,Construcciones Citus S.A. de C.V.,CCI020411HS5
DOP-MANT-MUN-PRO-CI-095-15,En proceso de Firmas,Noviembre,"CONCURSO INVITACION                    



Invitaciones",MUNICIPAL,Bacheo y Pavimentos,"SUMINISTRO Y COLOCACIÓN DE BACHEO EN LA ZONA 1 (CENTRO), FRENTE 2 MUNICIPIO DE GUADALAJARA, JALISCO.",.,Zona 1: Centro,5577128.25,obraDetalle.php?id_obra=15MANTZV095,"Constructora Liderazgo, S.A. de C.V",CLI081211GL3
DOP-MANT-MUN-PRO-CI-096-15,En proceso de Firmas,Noviembre,"CONCURSO INVITACION                    



Invitaciones",MUNICIPAL,Bacheo y Pavimentos,"SUMINISTRO Y COLOCACIÓN DE BACHEO EN LA ZONA 5 (OLÍMPICA), FRENTE 2 MUNICIPIO DE GUADALAJARA, JALISCO",.,Zona 5: Olímpica,5662353.1,obraDetalle.php?id_obra=15MANTZ05096,Napreco Grupo Constructor S.A. de C.V.,NGC010921SV7
DOP-MANT-MUN-PRO-CI-097-15,En proceso de Firmas,Noviembre,"CONCURSO INVITACION                    



Invitaciones",MUNICIPAL,Bacheo y Pavimentos,"SUMINISTRO Y COLOCACIÓN DE BACHEO EN LA ZONA 3 (HUENTITAN) Y ZONA 4 (OBLATOS), MUNICIPIO DE GUADALAJARA, JALISCO.",.,Zona 4: Oblatos,5629305.52,obraDetalle.php?id_obra=15MANTZ03097,"Toscana Ingeniería, S.A. de C.V.",TIN04100824A
DOP-MANT-MUN-PRO-CI-098-15,En proceso de Firmas,Noviembre,"CONCURSO INVITACION                    



Invitaciones",MUNICIPAL,Bacheo y Pavimentos,"SUMINISTRO Y COLOCACIÓN DE BACHEO EN LA ZONA 7 (CRUZ DEL SUR), MUNICIPIO DE GUADALAJARA, JALISCO",.,Zona 7: Cruz del Sur,5721551.45,obraDetalle.php?id_obra=15MANTZ07098,Infraestructura San Miguel S.A. de C.V.,ISM0112209Y5
DOP-REH-MUN-PRO-CI-099-15,En proceso de Firmas,Noviembre,"CONCURSO INVITACION                    



Invitaciones",MUNICIPAL,Pavimentos,"REPAVIMENTACIÓN DE VIALIDADES, CALLE ESPAÑA DE ENRIQUE DÍAZ DE LEÓN A CALLE COLONIAS; CALLE JOSEFA ORTIZ DE DOMÍNGUEZ DE LA AV. BELISARIO DOMÍNGUEZ A CALLE MARIANO JIMÉNEZ; CALLE DIONISIO RODRÍGUEZ DE CALZADA INDEPENDENCIA A AV. BELISARIO DOMÍNGUEZ, EN LA",.,Zona 1: Centro,8240837.59,obraDetalle.php?id_obra=15REHZ01099,Megaobras S.A. de C.V.,MEG030224QK1
DOP-REH-MUN-PRO-CI-100-15,En proceso de Firmas,Noviembre,"CONCURSO INVITACION                    



Invitaciones",MUNICIPAL,Pavimentos,"REPAVIMENTACIÓN DE VIALIDADES, CALLE ENRIQUE GONZÁLEZ MARTÍNEZ DE AV. JUÁREZ A CALLE MORELOS; CALLE LIBERTAD DE AV. FEDERALISMO A CALLE CORONA; CALLE MORELOS DE AV. FEDERALISMO A CALLE CONTRERAS MEDELLÍN; CALLE SAN FELIPE DE CALLE PINO SUAREZ A AV. FEDERA",.,Zona 1: Centro,6364317.52,obraDetalle.php?id_obra=15REHZ01100,Torres Aguirre Ingenieros S.A. de C.V.,TAI920312952
DOP-ESP-MUN-PRO-CI-101-15,En proceso de Firmas,Noviembre,"CONCURSO INVITACION                    



Invitaciones",MUNICIPAL,Obras Varias Rehabilitación,"REHABILITACIÓN Y MANTENIMIENTO DE LAS FUENTES MINERVA, COPAS PLAZA LIBERACIÓN Y DANZARINAS, MUNICIPIO DE GUADALAJARA, JALISCO.",.,Zona 1: Centro,2880690.29,obraDetalle.php?id_obra=15ESPZV101,Tecorsa S.A. de C.V.,TEC0806209D9
OPG-OD-ESC-AD-C06-063/15,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"SUMINISTRO Y APLICACIÓN DE IMPERMEABILIZANTE ROJO ELASTROMERICO Y PINTURA VINILICA  EN LAS ESCUELAS: A) ESCUELA PRIMARIA FEDERAL ""SALVADOR M. LIMA"";  B) JARDIN DE NIÑOS ""EL PIPILA"";  C) JARDIN DE NIÑOS ""AGUSTIN  YAÑEZ"";  D) ESCUELA PRIMARIA  URBANA 9 ALFO","A) PITAGORAS # 238, EN LA COL. SANTA MARIA DEL SILO DE LA ZONA 6 TETLAN;  B) HACIENDA CEDROS BALCONES DE OBLATOS;  C) JUAN B BENDEJAS 3043;  D) JUAN DIAZ COVARRUBIAS 160;  E) POTRERO DEL LLANO 1534;  F) RIO GRIJALBA 1027 COL. GONZALEZ GALLO;  G) AV. ARTES",Zona 8: Varias Zonas,1185978.64,obraDetalle.php?id_obra=15ESCZ6063,"Ventura Construcciones, S.A. de C.V.",VCO830712G57
OPG-OD-ESC-AD-C06-064/15,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"SUMINISTRO Y ELABORACION DE ESTRUCTURA METALICA PARA PATIO EN LAS ESCUELAS:;  A) JARDIN DE NIÑOS NO. 563 ""DIEGO RIVERA"";  B) ESCUELA SECUNDARIA MIXTA NUMERO 29 ;  C) JARDIN DE NIÑOS 57 MA. MAGDALENA VIDAURRI DE COSIO;  D) FRANCISCO JAVIER MINA;  E) ESCUEL",A) JAVIER MINA NO. 500;  B) HDA. LA CALERA NO. 2933;  C) FRANCISCO ZARCO 274 A;  D) JAVIER MINA # 4078;  E) CALLE RONDALLA 1565 COL. GDL ORIENTE;  F) MESA DEL CENTRO # 1135 COL. VICENTE GUERRERO;  G) JUAN TABLADA COL. MIRAFLORES;  H) HDA DE GUADALUPE 1227,Zona 8: Varias Zonas,2376639.9,obraDetalle.php?id_obra=15ESCZV064,"Constructora JMA, S.A. de C.V.",CJM121221Q73
OPG-OD-ESC-AD-C06-065/15,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,SUMINISTRO Y APLICACIÓN DE IMPERMEABILIZANTE ROJO ELASTROMERICO EN LAS ESCUELAS: A) URBANA 198 ELENO GARCÍA RAMOS;  B) JARDIN DE NIÑOS 3 ERO CONSTITUCIONAL;  C) JARDIN DE NIÑOS ELENA ZAPATA;  D) JARDIN DE NIÑOS 23 LUCIA SAHAGUN GARIBAY;  E) ESCUELA PRIMAR,"A) DIONISIO RODRIGUEZ # 2930, ENTRE ANTONIO ENRIQUEZ Y 2A. DE CARLOS GONZALEZ PEÑA, EN LA COL. LOS ROMOS DE LA ZONA 6 TETLAN;  B) EUTERPE # 2465, ENTRE SAN BASILIO Y LEGALIDAD, EN LA COL. LAS LOMAS INDEPENDENCIA DE LA ZONA 3 HUENTITAN;  C) GRAL. CORONADO",Zona 8: Varias Zonas,2434454.69,obraDetalle.php?id_obra=15ESCVZ065,"Constructora y Edificadora Plasma, S.A. de C.V.",CEP080129EK6
OPG-OD-EQP-AD-C09-084/15,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"OBRAS COMPLEMENTARIAS PARA LA REMODELACIÓN DE UNIDAD DEPORTIVA Nº 04 FRANCISCO JAVIER MINA. TRABAJOS CONSISTENTES EN CONSTRUCCIÓN DE VESTIDORES, REHABILIRACIÓN DE ALBERCA Y EQUIPO.","PRESA LAUREL  No. 137 ESQ. DIONISIO RODRÍGUEZ, EN LA COL. JARDINES DE SAN FRANCISCO DE LA ZONA 6 TETLAN.",Zona 6: Tetlán,750000.0,obraDetalle.php?id_obra=15EQPZ6084,"Construcciones e Inovaciones de Occidente, S.A. de C.V.",CEI120820T79
OPG-OD-EQP-AD-C05-039/15,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,OBRA COMPLEMENTARIA PARA LA PAVIEMNTACION CON CONCRETO HIDRAULICO EN MOTA PADILLA - BASILIO VADILLO (CALLE 54).,"MOTA PADILLA - BASILIO VADILLO (CALLE 54) ENTRE CALZ. REVOLUCION Y SANTA FE, EN LA ZONA 5 OLIMPICA.",Zona 5: Olímpica,10571764.25,obraDetalle.php?id_obra=15EQPZ5039,"Asfaltos Guadalajara, S.A.P.I., de C.V.",AGU840319SC3
OPG-OD-EQP-AD-C06-055/15,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"OBRAS COMPLEMENTARIAS PARA LA PAVIMENTACIÓN CON CONCRETO HIDRAULICO, SUSTITUCION DE LINEAS HIDROSANITARIA, TOMAS DOMICILIARIAS Y BANQUETAS.","EJIDO - FELIPE ANGELES ENTRE AV. REVOLUCION Y ESTEBAN ALATORRE, EN LA ZONA 5 OLIMPICA.",Zona 5: Olímpica,1597380.39,obraDetalle.php?id_obra=15EQPZ5055,Grupo Constructor Felca S.A. de C.V.,GCF8504255B8
OPG-OD-EQP-AD-C08-056/15,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,"OBRAS COMPLEMENTARIAS PARA LA PAVIMENTACIÓN CON CONCRETO HIDRAULICO, SUSTITUCION DE LINEAS HIDROSANITARIA, TOMAS DOMICILIARIAS Y BANQUETAS.","JOSE MARIA NARVAEZ ENTRE ESTEBAN ALATORRE Y AV. ARTESANOS, EN LA COL. PENAL DE LA ZONA 5 OLIMPICA.",Zona 5: Olímpica,142658.24,obraDetalle.php?id_obra=15EQPZ5056,Her-Padi S.A. de C.V.,HPA970610PW4
OPG-OD-EQP-AD-C06-057/15,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"OBRAS COMPLEMENTARIAS PARA LA REHABILITACIÓN DE UNIDAD DEPORTIVA No.9 ""PLAN DE SAN LUIS""","SAN IGNACIO No.2332 Y HACIENDA GUADALUPE (PANTEÓN GUADALAJARA), EN LA COL. SAN VICENTE DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,104627.16,obraDetalle.php?id_obra=15EQPZ4057,Corporativo Constructor Cutema S.A. de C.V.,CCT0702225I5
OPG-CEI-PAV-CI-C06-068/15,En proceso de Firmas,Agosto,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Pavimentos,PAVIMENTACIÓN CON CONCRETO HIDRÁULICO Y REHABILITACIÓN DE REDES HIDROSANITARIAS.,"CAIRO ENTRE ESTEBAN ALATORRE Y JESÚS URUETA, EN LA COL. LIBERTAD DE LA ZONA 6 TETLÁN.",Zona 6: Tetlán,3840103.54,obraDetalle.php?id_obra=15PAVZ06068,Ing. Veronica Bermudez Torres,BETV600515U89
OPG-CEI-PAV-CI-C06-069/15,En proceso de Firmas,Agosto,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Pavimentos,PAVIMENTACIÓN CON CONCRETO HIDRÁULICO Y REHABILITACIÓN DE REDES HIDROSANITARIAS.,TRIPOLI ENTRE FEDERACIÓN Y PABLO VALDÉZ EN LA COL. LIBERTAD DE LA ZONA 6 TETLÁN.,Zona 6: Tetlán,4153437.65,obraDetalle.php?id_obra=15PAVZ06069,"TC Construcción y Mantenimiento, S.A. de C.V.",TCM100915HA1
OPG-CEI-PAV-CI-C06-070/15,En proceso de Firmas,Agosto,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Pavimentos,PAVIMENTACIÓN CON ASFALTO.,"EXPERIENCIA ENTRE AV. PATRIA Y JOSÉ JUSTO ÁLVAREZ, EN LA COL. SANTA ELENA DE LA CRUZ DE LA ZONA 3 HUENTITÁN.",Zona 3: Huentitán,3980789.18,obraDetalle.php?id_obra=15PAVZ03069,"Ingenieria y Proyectos MDM, S.A. de C.V.",IPM1107056C7
OPG-CEI-EQP-AD-C06-071/15,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,FEDERAL,Unidades Deportivas,"REMODELACIÓN DE LA UNIDAD DEPORTIVA No. 30 ""INSURGENTE PEDRO MORENO""","PLATÓN No. 1353 CASI ESQUINA CIRC. DIVISIÓN DEL NORTE, EN LA COL. INDEPENDENCIA DE LA ZONA 1 CENTRO.",Zona 1: Centro,2000000.0,obraDetalle.php?id_obra=15EQPZ01071,Grupo Constructor Xolot S.A. de C.V.,GCX0508239ZA
OPG-OD-EYP-AD-C06-072/15,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Proyecto ),"PROYECTO INTEGRAL DE INTERVENCION EN EL CENTRO CULTURAL COLOMOS ""EL CASTILLO"".","CHACO No.3200, EN LA COL. PROVIDENCIA DE LA ZONA 2 MINERVA",Zona 2: Minerva,222000.0,obraDetalle.php?id_obra=15EYPZ2072,Arq. Liza Nohemi Tapia Garcia,TAGL661207PG0
OPG-OD-EQP-AD-C04-002/15,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"OBRAS COMPLEMENTARIAS PARA LA ESTACIÓN DE TRASFERENCIA MULTIMODAL NIVEL 3 ""PARQUE REVOLUCIÓN""","AV. VALLARTA Y CALZ. FEDERALISMO, EN LA ZONA 1 CENTRO",Zona 1: Centro,2205188.4,obraDetalle.php?id_obra=15EQPZ1002,"TC Construcción y Mantenimiento, S.A. de C.V.",TCM100915HA1
OPG-OD-EQP-C04-AD-038/15,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"SEGUNDA ETAPA PARA LA ESTACIÓN DE TRASFERENCIA MULTIMODAL NIVEL 3 ""SAN JUAN DE DIOS""","CALZ. INDEPENDENCIA Y AV. JAVIER MINA, EN LA ZONA 1 CENTRO",Zona 1: Centro,5994300.0,obraDetalle.php?id_obra=15EQPZ1038,"Grupo Constructor MR de Jalisco, S.A. de C.V.",GCM121112J86
OPG-OD-EQP-AD-C05-053/15,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,TRABAJOS COMPLEMENTARIOS EN LA REMODELACIÓN DE UNIDAD DEPORTIVA Nº 19 CADETE VICENTE SUÁREZ. TRABAJOS CONSISTENTES EN SKATOPISTA Y PISTA DE BICICROSS,"AV. DE LA CRUZ  No. 1950  ESQ. MESA CENTRAL, EN LA COL. SAN  MARCOS DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,341303.41,obraDetalle.php?id_obra=15EQPZ4053,"Constructora Tzaulan, S.A. de C.V.",CTZ020315CN7
OPG-OD-EQP-AD-C06-058/15,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"TRABAJOS COMPLEMENTARIOS PARA LA REHABILITACIÓN DE LA PLAZA GUADALAJARA, TRABAJOS CONSISTENTES EN LA IMPERMEABILIZACIÓN, REHABILITACION DE LA ADMINISTRACIÓN, ADAPTACIÓN DE LOCALES, AREAS COMUNES, CUARTO DE MAQUINAS, DRENAJE, AIRE ACONDICIONADO Y RESTAURAC","AV. HIDALGO Y AV. ALCALDE, EN EL CENTRO HISTORICO DE LA CIUDAD DE LA ZONA 1 CENTRO",Zona 1: Centro,160704.29,obraDetalle.php?id_obra=15EQPZ1058,Divicon S.A. de C.V.,DIV010905510
OPG-OD-EQP-AD-C06-059/15,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"TRABAJOS EMERGENTES EN TERRENOS DE MIRAVALLE, COMPRENDIDOS EN MOVER COMPOSTA A CENTROS DE ACOPIO, INDICADOS POR ECOLOGIA.","AV. ARTES PLASTICAS Y ANTONIO CASTRO, EN LA COL. 1ro DE MAYO DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,923835.6,obraDetalle.php?id_obra=15EQPZ7059,Grupo Constructor Felca S.A. de C.V.,GCF8504255B8
OPG-OD-EQP-AD-C06-060/15,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,REPARACION DE DAÑOS PROVOCADOS POR EL TEMPORAL DE LLUVIAS 2015,"A) COLONIA MIRAVALLE EN LA ZONA 7 CRUZ DEL SUR. B) CANAL DE CALLE LUSITANIA, EN LA COL. AUTOCINEMA DE LA ZONA 3 HUENTITAN",Zona 8: Varias Zonas,602910.71,obraDetalle.php?id_obra=15EQPZ7060,Constructora Kirling S.A. de C.V.,CKI110316876
OPG-R33-EQP-AD-C06-062/15,En proceso de Firmas,Julio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. LOMAS DEL PARAISO 3ra, 4ta Y 5ta SECCIÓN (2da ETAPA), TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE CUARTOS PARA BAÑO, CUARTOS  DORMITORIO, CUARTOS  PARA COCINA, PISOS FIRME, TECHOS  FIRME, MUROS FIRME Y MANTENIMIENTO DE","COMPRENDIDO EN EL POLÍGONO DE MARIANO OLIVARES, MANUEL I. SOLÍS, JESÚS AMAVISCA, JOSÉ MA. LANZAGORTA, FRANCISCO ESTRADA, LOMAS VALLARTA Y LÍMITE DE BARRANCA, EN LA COL. LOMAS DEL PARAISO 3ra,4ta Y 5ta SECC. DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,795826.47,obraDetalle.php?id_obra=15EQPZ3062,Constructora Kirling S.A. de C.V.,CKI110316876
